sales_order_id,product_id,product_name,custumer_id,customer_marital_status,customer_gender,territory_id,territory_name,special_offer_id,special_offer_type,special_offer_category,sales_order_ak,order_date,due_date,ship_date,status,delivery_days,subtotal,order_qty,unit_price,unit_price_discount,stratum,row_num
2114673,716,"Long-Sleeve Logo Jersey, XL",286,S,F,9,Australia,1,No Discount,No Discount,7a1920f4-ceb1-4d9d-bb39-28ef37ec3ffe,2013-10-06,2013-10-18,2013-10-13,entregue no prazo,7,2332.28,1,35.0,0.0,1,33
15211357,790,"Road-250 Red, 48",286,S,F,9,Australia,1,No Discount,No Discount,7bf56f8a-888c-46b3-b385-ff3904f5f330,2013-08-08,2013-08-20,2013-08-15,entregue no prazo,7,2492.32,1,8.99,0.0,1,34
42071381,942,"ML Mountain Frame-W - Silver, 38",286,S,F,9,Australia,1,No Discount,No Discount,0b1023a9-2009-47cb-9821-1b61275e32f0,2013-06-30,2013-07-12,2013-07-07,entregue no prazo,7,18061.42,3,12.14,0.0,1,35
11444603,769,"Road-650 Black, 48",286,S,F,9,Australia,1,No Discount,No Discount,7c34cd2a-2a7c-4cb7-9dcc-acc6027aeb16,2014-02-17,2014-03-01,2014-02-24,entregue no prazo,7,6.28,1,2.29,0.0,1,36
32595352,888,"HL Touring Frame - Yellow, 50",286,S,F,9,Australia,1,No Discount,No Discount,f6560f15-c215-4a9a-ba1a-2d62d8c210de,2013-08-12,2013-08-24,2013-08-19,entregue no prazo,7,845.31,1,53.99,0.0,1,37
15027248,789,"Road-250 Red, 44",286,S,F,9,Australia,1,No Discount,No Discount,3b3e8e48-431a-448e-a1ec-ae953b5bf5f1,2013-09-23,2013-10-05,2013-09-30,entregue no prazo,7,35.96,1,8.99,0.0,1,38
28917086,868,"Women's Mountain Shorts, M",278,M,M,6,Canada,1,No Discount,No Discount,9b5fd748-c8d8-43e0-82fe-3f7b81dc0623,2013-09-04,2013-09-16,2013-09-11,entregue no prazo,7,1205.47,1,49.99,0.0,1,39
42612506,945,Front Derailleur,286,S,F,9,Australia,1,No Discount,No Discount,94845046-7ac5-488a-8a44-ece674d2af6f,2014-05-26,2014-06-07,2014-06-02,entregue no prazo,7,110.96,1,34.99,0.0,1,40
28838180,867,"Women's Mountain Shorts, S",286,S,F,9,Australia,1,No Discount,No Discount,2de912f6-e955-4514-aa0f-8b23dc9bb6d1,2014-03-16,2014-03-28,2014-03-23,entregue no prazo,7,1283.82,1,1214.85,0.0,1,41
34879376,901,"LL Touring Frame - Yellow, 54",286,S,F,9,Australia,1,No Discount,No Discount,39c2d0d9-13c8-4064-9b62-4fc6d0a851f6,2014-03-31,2014-04-12,2014-04-07,entregue no prazo,7,1735.98,1,1700.99,0.0,1,42
12514956,775,"Mountain-100 Black, 38",286,S,F,9,Australia,1,No Discount,No Discount,7a653529-82c6-4d28-8e2d-55afd2481011,2013-11-08,2013-11-20,2013-11-15,entregue no prazo,7,14.98,1,9.99,0.0,1,43
50937823,992,"Mountain-500 Black, 48",286,S,F,9,Australia,1,No Discount,No Discount,966ac7ed-6008-4d71-adbc-003670045b94,2013-12-30,2014-01-11,2014-01-06,entregue no prazo,7,88.97,1,28.99,0.0,1,44
32060140,885,"HL Touring Frame - Yellow, 60",286,S,F,9,Australia,1,No Discount,No Discount,5796262c-a3d8-4694-af8b-57f9c51de891,2011-12-22,2012-01-03,2011-12-29,entregue no prazo,7,3374.99,1,3374.99,0.0,1,45
33479224,893,"HL Touring Frame - Blue, 60",286,S,F,9,Australia,1,No Discount,No Discount,82c6d22a-4673-4221-89e5-5356f7541ca9,2013-07-27,2013-08-08,2013-08-03,entregue no prazo,7,31.27,1,24.99,0.0,1,46
49186394,982,"Mountain-400-W Silver, 42",286,S,F,9,Australia,1,No Discount,No Discount,b4dd8ce5-989f-4c38-b2d1-9f108a4112f7,2013-10-30,2013-11-11,2013-11-06,entregue no prazo,7,49053.46,3,445.41,0.0,1,47
38180269,920,"LL Mountain Frame - Silver, 52",282,M,M,6,Canada,1,No Discount,No Discount,9483590d-1e2c-4be2-831c-c0a6fd760e44,2014-04-08,2014-04-20,2014-04-15,entregue no prazo,7,42.28,1,4.99,0.0,1,48
31707421,883,"Short-Sleeve Classic Jersey, L",286,S,F,9,Australia,1,No Discount,No Discount,f7b22f2d-98a8-461d-ac30-f3b7f1e3630f,2013-11-06,2013-11-18,2013-11-13,entregue no prazo,7,53.99,1,53.99,0.0,1,49
28022721,863,"Full-Finger Gloves, L",278,M,M,6,Canada,1,No Discount,No Discount,da15234e-df72-4799-a8ce-7afca4fd2118,2013-12-31,2014-01-12,2014-01-07,entregue no prazo,7,1337.6,1,445.41,0.0,1,50
42614237,945,Front Derailleur,286,S,F,9,Australia,1,No Discount,No Discount,b12daa0d-1315-4a45-b9a2-b68818b68cc6,2013-11-05,2013-11-17,2013-11-12,entregue no prazo,7,6.28,1,3.99,0.0,1,51
6678490,742,"HL Mountain Frame - Silver, 46",286,S,F,9,Australia,1,No Discount,No Discount,caafeb95-aeaf-47a2-8276-31998537b967,2014-04-05,2014-04-17,2014-04-12,entregue no prazo,7,539.99,1,539.99,0.0,1,52
34426788,899,"LL Touring Frame - Yellow, 44",278,M,M,6,Canada,1,No Discount,No Discount,8cc5d637-7ad0-49c8-bf4f-37cfc7ad74de,2013-12-31,2014-01-12,2014-01-07,entregue no prazo,7,42.93,1,4.99,0.0,1,53
29679459,872,Road Bottle Cage,282,M,M,6,Canada,1,No Discount,No Discount,1a28cade-0a11-450b-9e0e-5fddb3f7691d,2013-01-28,2013-02-09,2013-02-04,entregue no prazo,7,20587.48,1,1242.85,0.0,1,54
26227798,853,"Women's Tights, M",278,M,M,6,Canada,1,No Discount,No Discount,a0dae54b-9125-4fee-82ec-658550af57d4,2013-12-31,2014-01-12,2014-01-07,entregue no prazo,7,209.97,1,41.99,0.0,1,55
41910107,941,Touring Pedal,286,S,F,9,Australia,1,No Discount,No Discount,fe7dd8c4-68e4-43fd-9b8f-a51e57990f47,2013-10-10,2013-10-22,2013-10-17,entregue no prazo,7,2420.34,1,28.99,0.0,1,56
38182949,920,"LL Mountain Frame - Silver, 52",282,M,M,6,Canada,1,No Discount,No Discount,be0e980e-e04f-41f2-866e-92d8f1ee792d,2013-11-10,2013-11-22,2013-11-17,entregue no prazo,7,89.97,1,4.99,0.0,1,57
4749048,731,"ML Road Frame - Red, 44",286,S,F,9,Australia,1,No Discount,No Discount,9cda2782-860d-444d-9bac-c8ce2c73f7a2,2013-09-04,2013-09-16,2013-09-11,entregue no prazo,7,88.98,1,34.99,0.0,1,58
39925097,930,HL Mountain Tire,282,M,M,6,Canada,1,No Discount,No Discount,1db43907-f892-4615-abf1-51d1ae04a39b,2013-07-24,2013-08-05,2013-07-31,entregue no prazo,7,29.48,1,24.49,0.0,1,59
43672899,951,HL Crankset,286,S,F,9,Australia,1,No Discount,No Discount,ab2e9c66-7f91-4f24-a3b3-56d023dcad76,2014-01-29,2014-02-10,2014-02-05,entregue no prazo,7,24912.35,1,728.91,0.0,1,60
26221624,853,"Women's Tights, M",278,M,M,6,Canada,1,No Discount,No Discount,3eb128d1-8e8a-43ba-8a73-2200dc9480e8,2014-03-31,2014-04-12,2014-04-07,entregue no prazo,7,868.89,1,445.41,0.0,1,61
14854087,788,"Mountain-300 Black, 48",286,S,F,9,Australia,1,No Discount,No Discount,c4ef862e-085c-483d-8d59-a81405890c45,2012-12-05,2012-12-17,2012-12-12,entregue no prazo,7,2181.56,1,2181.56,0.0,1,62
42604897,945,Front Derailleur,286,S,F,9,Australia,1,No Discount,No Discount,0adee187-2550-4e81-acb7-88005584031d,2013-07-19,2013-07-31,2013-07-26,entregue no prazo,7,806.76,1,4.99,0.0,1,63
36949945,913,HL Road Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,717c9440-7bb9-4521-a7c2-54808db36dca,2011-08-01,2011-08-13,2011-08-08,entregue no prazo,7,37536.96,1,714.7,0.0,1,64
27048283,857,"Men's Bib-Shorts, L",286,S,F,9,Australia,1,No Discount,No Discount,9f1c28ef-f7dd-4576-9c35-5c7e727280ef,2014-01-29,2014-02-10,2014-02-05,entregue no prazo,7,21439.45,1,32.39,0.0,1,65
26994756,857,"Men's Bib-Shorts, L",282,M,M,6,Canada,1,No Discount,No Discount,16a46f0e-e4b8-4b6a-9491-b4f98e569d1d,2012-09-30,2012-10-12,2012-10-07,entregue no prazo,7,4940.8,2,469.79,0.0,1,66
39698249,929,ML Mountain Tire,278,M,M,6,Canada,1,No Discount,No Discount,81783f92-bebe-418d-8bcc-c6c63489fca1,2014-03-12,2014-03-24,2014-03-19,entregue no prazo,7,32.28,1,29.99,0.0,1,67
36191844,909,ML Mountain Seat/Saddle,278,M,M,6,Canada,1,No Discount,No Discount,af23e59b-0906-470f-9ceb-e575e6d53eee,2013-09-30,2013-10-12,2013-10-07,entregue no prazo,7,34355.6,6,356.9,0.0,1,68
30985768,879,All-Purpose Bike Stand,286,S,F,9,Australia,1,No Discount,No Discount,9931ef56-f167-42e8-b892-2704761e0c6d,2013-07-02,2013-07-14,2013-07-09,entregue no prazo,7,799.48,1,29.99,0.0,1,69
26325948,853,"Women's Tights, M",286,S,F,9,Australia,1,No Discount,No Discount,41b7ac98-cda8-4bfd-8b86-a6e9b2f4d4c2,2013-07-31,2013-08-12,2013-08-07,entregue no prazo,7,25283.1,3,54.94,0.0,1,70
5797264,737,"LL Road Frame - Black, 48",286,S,F,9,Australia,1,No Discount,No Discount,9f811ce1-c39f-4ea4-985c-e8afcb567e25,2014-04-04,2014-04-16,2014-04-11,entregue no prazo,7,2371.96,1,54.99,0.0,1,71
32480117,888,"HL Touring Frame - Yellow, 50",278,M,M,6,Canada,1,No Discount,No Discount,2d9dd0e2-d70f-4e47-ad6e-881ef029585c,2012-10-30,2012-11-11,2012-11-06,entregue no prazo,7,3839.77,1,67.54,0.0,1,72
31166444,880,Hydration Pack - 70 oz.,286,S,F,9,Australia,1,No Discount,No Discount,ab4512ff-aa4a-43af-9721-b133ea77e17f,2014-05-23,2014-06-04,2014-05-30,entregue no prazo,7,63.97,1,3.99,0.0,1,73
47047426,970,"Touring-2000 Blue, 46",286,S,F,9,Australia,1,No Discount,No Discount,876af5e4-e554-4712-9bfe-1d49c9682c4b,2013-12-28,2014-01-09,2014-01-04,entregue no prazo,7,548.98,1,539.99,0.0,1,74
50583906,990,"Mountain-500 Black, 42",286,S,F,9,Australia,1,No Discount,No Discount,44f87300-f0e9-4636-ba1d-ce4983e9a34a,2014-03-10,2014-03-22,2014-03-17,entregue no prazo,7,564.21,1,8.99,0.0,1,75
32847492,890,"HL Touring Frame - Blue, 46",278,M,M,6,Canada,1,No Discount,No Discount,f36b1831-84ef-40ed-b5d4-03f3fb08c8b5,2014-02-28,2014-03-12,2014-03-07,entregue no prazo,7,36.96,1,9.99,0.0,1,76
30876121,879,All-Purpose Bike Stand,278,M,M,6,Canada,1,No Discount,No Discount,33c5619f-ec5f-4d0b-a375-b0d178e938f6,2012-07-31,2012-08-12,2012-08-07,entregue no prazo,7,44017.96,4,744.27,0.0,1,77
30761203,878,Fender Set - Mountain,282,M,M,6,Canada,1,No Discount,No Discount,4978ade9-d759-4925-b079-519498705b8f,2011-07-01,2011-07-13,2011-07-08,entregue no prazo,7,32569.1,1,2024.99,0.0,1,78
11093204,767,"Road-650 Black, 62",286,S,F,9,Australia,1,No Discount,No Discount,b9392ce4-0ac3-46e9-aab1-ec4abe1bdf23,2013-10-03,2013-10-15,2013-10-10,entregue no prazo,7,1785.97,1,49.99,0.0,1,79
33431574,893,"HL Touring Frame - Blue, 60",282,M,M,6,Canada,1,No Discount,No Discount,7756a209-ca7d-42d2-9d33-81d13c652a0a,2013-11-03,2013-11-15,2013-11-10,entregue no prazo,7,69.97,1,4.99,0.0,1,80
51815144,997,"Road-750 Black, 44",286,S,F,9,Australia,1,No Discount,No Discount,de1b56d5-9d63-4902-86bd-ae04f8c0fb50,2013-12-13,2013-12-25,2013-12-20,entregue no prazo,7,639.95,1,3.99,0.0,1,81
34185481,897,"LL Touring Frame - Blue, 58",286,S,F,9,Australia,1,No Discount,No Discount,f0a95a37-8dd2-4383-9fd4-5709d6063d55,2013-09-15,2013-09-27,2013-09-22,entregue no prazo,7,75.47,1,21.49,0.0,1,82
27483081,860,"Half-Finger Gloves, L",278,M,M,6,Canada,1,No Discount,No Discount,a7a2d4ea-23f1-4589-ba83-7e1163085ad1,2013-07-10,2013-07-22,2013-07-17,entregue no prazo,7,193.89,1,159.0,0.0,1,83
48829465,980,"Mountain-400-W Silver, 38",286,S,F,9,Australia,1,No Discount,No Discount,906e03ca-a568-4a1c-95c8-9d2f22fbde65,2013-12-26,2014-01-07,2014-01-02,entregue no prazo,7,39.98,1,4.99,0.0,1,84
26588150,855,"Men's Bib-Shorts, S",278,M,M,6,Canada,1,No Discount,No Discount,d9cdf538-d282-4c47-a8a6-c1d7ce44db32,2013-06-20,2013-07-02,2013-06-27,entregue no prazo,7,2459.62,1,2.29,0.0,1,85
13058856,778,"Mountain-100 Black, 48",286,S,F,9,Australia,1,No Discount,No Discount,f7acf1dd-538c-4108-bbc9-3677e84ee2b5,2013-02-01,2013-02-13,2013-02-08,entregue no prazo,7,2071.42,1,2071.42,0.0,1,86
28662117,866,"Classic Vest, L",286,S,F,9,Australia,1,No Discount,No Discount,6b59451c-feef-4eeb-a3e5-393ea71da23c,2014-03-03,2014-03-15,2014-03-10,entregue no prazo,7,2349.98,1,2294.99,0.0,1,87
39516389,928,LL Mountain Tire,278,M,M,6,Canada,1,No Discount,No Discount,10e96a01-59cc-4c80-9256-4531accbaf1b,2012-04-30,2012-05-12,2012-05-07,entregue no prazo,7,29220.84,3,874.79,0.0,1,88
44735627,957,"Touring-1000 Yellow, 60",286,S,F,9,Australia,1,No Discount,No Discount,0256f924-3e47-4edc-bd1e-4333a8984c81,2013-07-23,2013-08-04,2013-07-30,entregue no prazo,7,69.97,1,29.99,0.0,1,89
37306069,915,ML Touring Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,de31492e-6f3c-40e4-84de-add6f0bc0100,2012-09-30,2012-10-12,2012-10-07,entregue no prazo,7,44241.93,6,28.84,0.0,1,90
866193,709,"Mountain Bike Socks, M",286,S,F,9,Australia,1,No Discount,No Discount,ea835771-9734-405a-8279-1af45f52ced4,2011-08-23,2011-09-04,2011-08-30,entregue no prazo,7,3578.27,1,3578.27,0.0,1,91
18218532,807,HL Headset,286,S,F,9,Australia,1,No Discount,No Discount,35263daf-795e-47e6-be42-f6d8d23dbd35,2014-01-20,2014-02-01,2014-01-27,entregue no prazo,7,63.97,1,24.99,0.0,1,92
36948679,913,HL Road Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,5cecff5c-ad6c-4e08-9270-92348955d7d2,2014-02-11,2014-02-23,2014-02-18,entregue no prazo,7,56.97,1,34.99,0.0,1,93
15561400,792,"Road-250 Red, 58",286,S,F,9,Australia,1,No Discount,No Discount,6dfbec17-efe7-477f-887b-7237fea54223,2013-10-23,2013-11-04,2013-10-30,entregue no prazo,7,60.47,1,34.99,0.0,1,94
6505115,741,"HL Mountain Frame - Silver, 48",286,S,F,9,Australia,1,No Discount,No Discount,e3763ac5-a9a9-4a1d-bfab-8afa9cc5f1d0,2014-06-30,2014-07-12,2014-07-07,entregue no prazo,7,74.98,1,4.99,0.0,1,95
16977860,800,"Road-550-W Yellow, 44",286,S,F,9,Australia,1,No Discount,No Discount,3c51c4d3-eb45-43de-92bf-60fffa35652f,2013-02-13,2013-02-25,2013-02-20,entregue no prazo,7,2049.1,1,2049.1,0.0,1,96
7731968,748,"HL Mountain Frame - Silver, 38",286,S,F,9,Australia,1,No Discount,No Discount,e5778df1-3587-4000-9b6e-9028aea0a0e1,2014-05-01,2014-05-13,2014-05-08,entregue no prazo,7,29703.31,4,1430.44,0.0,1,97
37477449,916,HL Touring Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,ac94c172-18be-432a-86db-98cc0762824a,2014-03-01,2014-03-13,2014-03-08,entregue no prazo,7,57193.11,10,672.29,0.0,1,98
36950627,913,HL Road Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,7c40b4e8-3778-4b32-af71-e31cca9d8bd8,2013-10-30,2013-11-11,2013-11-06,entregue no prazo,7,7388.9,6,41.99,0.0,1,99
26577991,855,"Men's Bib-Shorts, S",278,M,M,6,Canada,1,No Discount,No Discount,3989afb9-1f5d-4589-83c3-182a19481e28,2012-06-30,2012-07-12,2012-07-07,entregue no prazo,7,10085.49,1,1242.85,0.0,1,100
34080454,897,"LL Touring Frame - Blue, 58",278,M,M,6,Canada,1,No Discount,No Discount,cbba0ad6-0bb1-44fe-a094-cd8f40116600,2014-05-03,2014-05-15,2014-05-10,entregue no prazo,7,260.86,1,32.6,0.0,1,101
36066590,908,LL Mountain Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,58cceb01-02a9-4395-affe-8be3ea54f5f3,2012-07-31,2012-08-12,2012-08-07,entregue no prazo,7,19717.96,5,22.79,0.0,1,102
20329762,819,ML Road Front Wheel,286,S,F,9,Australia,1,No Discount,No Discount,09c562af-1829-4698-a671-3035bed003db,2014-03-31,2014-04-12,2014-04-07,entregue no prazo,7,19043.11,2,445.41,0.0,1,103
24384536,842,"Touring-Panniers, Large",286,S,F,9,Australia,1,No Discount,No Discount,866e5f78-e93d-45c4-82b7-587e94292229,2014-06-29,2014-07-11,2014-07-06,entregue no prazo,7,114.46,1,34.99,0.0,1,104
19111557,812,ML Road Handlebars,286,S,F,9,Australia,1,No Discount,No Discount,bbe8ea01-25ba-4579-9797-2648be3c7c70,2013-09-01,2013-09-13,2013-09-08,entregue no prazo,7,1195.47,1,1120.49,0.0,1,105
12166094,773,"Mountain-100 Silver, 44",286,S,F,9,Australia,1,No Discount,No Discount,eddff839-a188-493a-8a93-1bcfc69af981,2013-11-07,2013-11-19,2013-11-14,entregue no prazo,7,801.83,1,34.99,0.0,1,106
47577717,973,"Road-350-W Yellow, 40",286,S,F,9,Australia,1,No Discount,No Discount,1534cc48-4d18-47ec-b3ca-864908858952,2013-10-05,2013-10-17,2013-10-12,entregue no prazo,7,1714.97,1,8.99,0.0,1,107
35415404,904,"ML Mountain Frame-W - Silver, 40",286,S,F,9,Australia,1,No Discount,No Discount,c5f9a579-ffa8-4372-a34d-d1d64bfab883,2014-03-01,2014-03-13,2014-03-08,entregue no prazo,7,6204.05,1,1430.44,0.0,1,108
35235570,903,"LL Touring Frame - Blue, 44",286,S,F,9,Australia,1,No Discount,No Discount,b09d0761-09d2-4129-af5f-473739e4782f,2012-11-15,2012-11-27,2012-11-22,entregue no prazo,7,2181.56,1,2181.56,0.0,1,109
11623257,770,"Road-650 Black, 52",286,S,F,9,Australia,1,No Discount,No Discount,6cbcf143-8e06-4380-8c1d-94856c561ab1,2014-04-11,2014-04-23,2014-04-18,entregue no prazo,7,2461.55,1,63.5,0.0,1,110
24201915,841,"Men's Sports Shorts, S",286,S,F,9,Australia,1,No Discount,No Discount,1405fea5-ae96-4414-bfff-291b631c38cb,2013-12-30,2014-01-11,2014-01-06,entregue no prazo,7,1271.76,1,3.99,0.0,1,111
25970815,851,"Men's Sports Shorts, XL",286,S,F,9,Australia,1,No Discount,No Discount,50f32f6c-b86c-490f-96e5-d98cc1b8ce35,2014-02-04,2014-02-16,2014-02-11,entregue no prazo,7,569.97,1,24.99,0.0,1,112
1758035,714,"Long-Sleeve Logo Jersey, M",286,S,F,9,Australia,1,No Discount,No Discount,d41fc1cd-cbba-4d8d-9e8a-83dace7111fc,2013-12-05,2013-12-17,2013-12-12,entregue no prazo,7,39.98,1,34.99,0.0,1,113
